자치구,스트레스분류,해결태그,장소명,카테고리,도로명주소,경도,위도,전화번호,플레이스URL,_global_excluded,_tag_match
송파구,소음,키워드:조용한,도꼭지,음식점 > 한식,서울 송파구 잠실로 209,127.10609993258711,37.51386545606816,02-422-0431,http://place.map.kakao.com/1709637542,False,False
송파구,소음,키워드:조용한,노즈,음식점 > 술집 > 와인바,서울 송파구 오금로17길 4-7,127.111760409672,37.5111184814114,010-2478-7864,http://place.map.kakao.com/880301441,False,False
양천구,소음,키워드:미술관,마음숲미술관,"음식점 > 간식 > 떡,한과",서울 양천구 은행정로5길 36,126.8558315798118,37.52093583966029,0507-1385-9326,http://place.map.kakao.com/2098366391,False,False
양천구,소음,키워드:미술관,책먹는미술관학원,"교육,학문 > 학원 > 미술학원",서울 양천구 신월로 184-1,126.843823630197,37.5188338508451,,http://place.map.kakao.com/893549066,False,False
양천구,소음,키워드:미술관,책읽는미술관 목동센터학원,"교육,학문 > 학원 > 미술학원",서울 양천구 목동동로 350,126.880971907125,37.5335715643695,02-2646-2799,http://place.map.kakao.com/1508892221,False,False
양천구,소음,키워드:미술관,아트선미술관숙제,"교육,학문 > 학원 > 미술학원",서울 양천구 신정이펜2로 20,126.832237049936,37.5127307876205,,http://place.map.kakao.com/1170000180,False,False
양천구,소음,키워드:박물관,한생연생명과학박물관,"문화,예술 > 문화시설 > 과학관",서울 양천구 목동동로 206-1,126.87201523849336,37.52392508911877,02-2654-8887,http://place.map.kakao.com/10744685,False,False
양천구,소음,키워드:박물관,물박물관 전기차충전소,"교통,수송 > 자동차 > 전기차 충전소",,126.82160001868478,37.50810026158558,1522-1782,http://place.map.kakao.com/1903992815,True,False
양천구,소음,키워드:감성카페,노룰,"음식점 > 술집 > 호프,요리주점",서울 양천구 목동중앙북로1길 41,126.8645607947012,37.55052870539593,070-4077-0646,http://place.map.kakao.com/1785015351,False,False
양천구,소음,키워드:조용한,선술,음식점 > 술집,서울 양천구 신정중앙로19길 7,126.86159914157052,37.52732183128872,0502-5550-8049,http://place.map.kakao.com/306600231,False,False
영등포구,소음,키워드:박물관,국회박물관 구내식당,음식점 > 구내식당,서울 영등포구 의사당대로 1,126.91891375534532,37.532281041419004,,http://place.map.kakao.com/1717966698,False,False
영등포구,소음,키워드:박물관,국회박물관 상품점,여행 > 기념품판매,서울 영등포구 의사당대로 1,126.919083881249,37.5318937276888,,http://place.map.kakao.com/1433863077,False,False
영등포구,소음,키워드:박물관,국회의사당 국회박물관 초청방문인 주차장,"교통,수송 > 교통시설 > 주차장",서울 영등포구 의사당대로 1,126.919282202268,37.5315875230442,,http://place.map.kakao.com/1588723513,True,False
영등포구,소음,키워드:박물관,국회박물관 문화상품점,여행 > 기념품판매,서울 영등포구 의사당대로 1,126.919072684306,37.5317855998938,02-785-6945,http://place.map.kakao.com/684127433,False,False
영등포구,소음,키워드:힐링카페,바른바디 힐링카페,"가정,생활 > 미용 > 체형관리 > 다이어트,비만",서울 영등포구 가마산로 504,126.912273609619,37.5052759393287,02-831-5553,http://place.map.kakao.com/428057506,False,False
영등포구,소음,키워드:조용한,양평의양,"음식점 > 한식 > 육류,고기",서울 영등포구 양평로 85,126.897366084384,37.5359340561317,02-6487-7009,http://place.map.kakao.com/1965758105,False,False
용산구,소음,키워드:북카페,문화카페산장,"가정,생활 > 여가시설 > 만화방",서울 용산구 한강대로81길 22,126.971510112785,37.5425723412596,0507-1392-5547,http://place.map.kakao.com/1750005234,False,False
용산구,소음,키워드:박물관,국립중앙박물관 어린이박물관,"문화,예술 > 문화시설 > 전시관",서울 용산구 서빙고로 137,126.97837939156538,37.52399425674469,02-2077-9647,http://place.map.kakao.com/8208781,False,False
용산구,소음,키워드:박물관,국립중앙박물관 극장 용,"문화,예술 > 문화시설 > 공연장,연극극장",서울 용산구 서빙고로 137,126.97838383237185,37.524286182340816,1544-5955,http://place.map.kakao.com/11028993,False,False
용산구,소음,키워드:박물관,국립중앙박물관 업무용주차장,"교통,수송 > 교통시설 > 주차장",서울 용산구 서빙고로 137,126.97874721687232,37.52340777088815,,http://place.map.kakao.com/17558861,True,False
용산구,소음,키워드:박물관,국립중앙박물관 특별전시실1,"문화,예술 > 문화시설 > 전시관",서울 용산구 서빙고로 137,126.97895071443058,37.5238610115865,02-2077-9000,http://place.map.kakao.com/17557162,False,False
용산구,소음,키워드:박물관,국립중앙박물관 지하주차장,"교통,수송 > 교통시설 > 주차장",서울 용산구 서빙고로 137,126.978040240688,37.5232211340359,,http://place.map.kakao.com/27479375,True,False
용산구,소음,키워드:박물관,국립중앙박물관 상설전시관,"문화,예술 > 문화시설 > 전시관",서울 용산구 서빙고로 137,126.98092813997832,37.52390189256519,02-2077-9000,http://place.map.kakao.com/17558259,False,False
용산구,소음,키워드:박물관,순수박물관,음식점 > 카페 > 테마카페 > 갤러리카페,서울 용산구 신흥로3가길 55,126.984058946057,37.5422593521865,010-5855-4459,http://place.map.kakao.com/1771859308,False,False
용산구,소음,키워드:박물관,국립중앙박물관 도서관,"교육,학문 > 학습시설 > 도서관 > 국공립도서관",서울 용산구 서빙고로 137,126.97915545927066,37.52390609802206,02-2077-9324,http://place.map.kakao.com/24211686,False,False
용산구,소음,키워드:박물관,국립중앙박물관 배롱나무못,"문화,예술 > 문화시설",서울 용산구 서빙고로 139,126.978511291988,37.5216426639857,,http://place.map.kakao.com/17560003,False,False
용산구,소음,키워드:박물관,국립중앙박물관 보존과학센터,"문화,예술 > 문화시설",서울 용산구 서빙고로 137,126.982521909777,37.52463555513,,http://place.map.kakao.com/2021285443,False,False
용산구,소음,키워드:박물관,국립박물관문화재단,"교육,학문 > 교육단체 > 학교법인,재단",서울 용산구 서빙고로 137,126.97774002026136,37.52470232585185,1544-5955,http://place.map.kakao.com/12845557,False,False
용산구,소음,키워드:박물관,국립중앙박물관 대강당,"문화,예술 > 문화시설",서울 용산구 서빙고로 137,126.9797481584856,37.52419992793288,,http://place.map.kakao.com/1969680356,False,False
용산구,소음,키워드:박물관,국립중앙박물관 반가라춘상,이슈 > 이벤트,서울 용산구 서빙고로 137,126.979852448232,37.5234052615898,,http://place.map.kakao.com/450104501,False,False
용산구,소음,키워드:박물관,국립중앙박물관 온라인뮤지엄샵,"가정,생활 > 통신판매 > 인터넷쇼핑몰",서울 용산구 서빙고로 137,126.9797967825566,37.524274719460095,02-749-2333,http://place.map.kakao.com/856002229,False,False
용산구,소음,키워드:감성카페,오베뉴 한남,음식점 > 양식,서울 용산구 한남대로20길 47-18,127.010200952035,37.5352096610061,,http://place.map.kakao.com/1167741879,False,False
은평구,소음,키워드:북카페,안산 북카페 개방화장실,"가정,생활 > 화장실",,126.94981668015808,37.57736792068358,,http://place.map.kakao.com/26333220,True,False
은평구,소음,키워드:힐링카페,디엔엠힐링라이프찜질카페,"의료,건강 > 건강식품판매",서울 은평구 서오릉로13길 25,126.912823805892,37.6107002018956,,http://place.map.kakao.com/1864979546,False,False
은평구,소음,키워드:힐링카페,캔들트리 상암DMC점,"가정,생활 > 미용 > 화장품 > 향수",서울 은평구 증산로7길 11-22,126.90704546207,37.583369636661,02-308-8932,http://place.map.kakao.com/1746179390,False,False
은평구,소음,키워드:조용한,참새식당스즈메,음식점 > 일식,서울 은평구 연서로29길 22-44,126.91796302482908,37.620328242459244,010-2771-8233,http://place.map.kakao.com/181209853,False,False
종로구,소음,키워드:조용한 카페,델픽 안국플래그십스토어,"서비스,산업 > 식품 > 음료,주류제조 > 차,커피",서울 종로구 계동길 84-3,126.9869692521386,37.58125034027411,02-742-9147,http://place.map.kakao.com/1025005200,False,False
종로구,소음,키워드:힐링카페,드밑,음식점 > 퓨전요리,서울 종로구 자하문로5길 18-13,126.970203824905,37.57791362149359,02-6591-1399,http://place.map.kakao.com/1280540705,False,False
