자치구,스트레스분류,해결태그,장소명,카테고리,도로명주소,경도,위도,전화번호,플레이스URL,_global_excluded,_tag_match
강남구,소음,키워드:도서관,역삼도서관,"교육,학문 > 학습시설 > 도서관",서울 강남구 역삼로7길 16,127.03328248367104,37.49537383790107,02-508-1139,http://place.map.kakao.com/8000439,False,True
강남구,소음,키워드:도서관,대치1작은도서관,"교육,학문 > 학습시설 > 도서관 > 작은도서관",서울 강남구 남부순환로391길 19,127.0567749211372,37.493245715481926,02-3452-1170,http://place.map.kakao.com/12285834,False,True
강남구,소음,키워드:도서관,청담도서관,"교육,학문 > 학습시설 > 도서관",서울 강남구 압구정로79길 26,127.04939487298878,37.52512207053224,02-540-7042,http://place.map.kakao.com/12445606,False,True
강남구,소음,키워드:도서관,강남구립논현도서관,"교육,학문 > 학습시설 > 도서관 > 국공립도서관",서울 강남구 학동로43길 17,127.03719238456368,37.5171697874768,02-3443-7650,http://place.map.kakao.com/8146185,False,True
강남구,소음,키워드:도서관,강남구립 정다운도서관,"교육,학문 > 학습시설 > 도서관 > 국공립도서관",서울 강남구 학동로67길 11,127.046450904874,37.5190189719818,02-512-9326,http://place.map.kakao.com/8089739,False,True
강남구,소음,키워드:도서관,일원라온영어도서관,"교육,학문 > 학습시설 > 도서관",서울 강남구 영동대로 22,127.076530435479,37.4915586965873,02-6712-0595,http://place.map.kakao.com/846681017,False,True
강남구,소음,키워드:도서관,열린도서관,"교육,학문 > 학습시설 > 도서관",서울 강남구 일원로 115,127.08451095383202,37.484136161779794,02-3412-3970,http://place.map.kakao.com/12646253,False,True
강남구,소음,키워드:도서관,즐거운도서관,"교육,학문 > 학습시설 > 도서관",서울 강남구 도곡로77길 23,127.05800117033048,37.49969993070047,02-565-7533,http://place.map.kakao.com/8078327,False,True
강남구,소음,키워드:도서관,강남구립대치도서관,"교육,학문 > 학습시설 > 도서관",서울 강남구 삼성로 212,127.063856083151,37.4960532414605,02-565-6666,http://place.map.kakao.com/8149640,False,True
강남구,소음,키워드:도서관,현대카드 쿠킹라이브러리,"교육,학문 > 학습시설 > 도서관",서울 강남구 압구정로46길 46,127.035653522359,37.5256468964208,02-513-2900,http://place.map.kakao.com/1283304257,False,True
강남구,소음,키워드:도서관,압구정동작은도서관,"교육,학문 > 학습시설 > 도서관 > 작은도서관",서울 강남구 압구정로33길 48,127.030813697339,37.5306722442582,02-3423-7634,http://place.map.kakao.com/249683410,False,True
강남구,소음,키워드:도서관,피치서가,"교육,학문 > 학습시설 > 도서관 > 작은도서관",서울 강남구 논현로168길 39,127.0315391848732,37.52329104465081,02-3789-0419,http://place.map.kakao.com/1902071871,False,True
강남구,소음,키워드:도서관,도곡2동작은도서관,"교육,학문 > 학습시설 > 도서관 > 작은도서관",서울 강남구 남부순환로378길 34-9,127.046374781024,37.4837356132787,02-3423-7584,http://place.map.kakao.com/21811813,False,True
강남구,소음,키워드:도서관,개포4동작은도서관,"교육,학문 > 학습시설 > 도서관 > 작은도서관",서울 강남구 개포로24길 33,127.04990254129272,37.47712977977008,02-3423-7884,http://place.map.kakao.com/21811808,False,True
강남구,소음,키워드:도서관,행복한도서관,"교육,학문 > 학습시설 > 도서관",서울 강남구 영동대로65길 24,127.06428218367142,37.50238708322741,02-567-3833,http://place.map.kakao.com/8145941,False,True
강남구,소음,키워드:도서관,주민생활조합도서소형도서관,"교육,학문 > 학습시설 > 도서관 > 작은도서관",서울 강남구 개포로109길 5,127.074600972689,37.4923221827548,,http://place.map.kakao.com/1386474286,False,True
강남구,소음,키워드:도서관,숲도서관,"교육,학문 > 학습시설 > 도서관 > 작은도서관",서울 강남구 개포로 264,127.052228778978,37.4797507115378,070-4114-0580,http://place.map.kakao.com/1062806186,False,True
강남구,소음,키워드:도서관,다움영어도서관,"교육,학문 > 학습시설 > 도서관 > 작은도서관",서울 강남구 개포로124길 7,127.082879143769,37.4941240853038,02-445-0714,http://place.map.kakao.com/26325365,False,True
강남구,소음,키워드:도서관,일원본동작은도서관,"교육,학문 > 학습시설 > 도서관 > 작은도서관",서울 강남구 광평로 126,127.086471698746,37.4833166274414,02-3423-8284,http://place.map.kakao.com/1340966884,False,True
강남구,소음,키워드:북카페,북앤레스트,음식점 > 카페 > 테마카페 > 북카페,서울 강남구 삼성로104길 22,127.05655306806058,37.510950583703725,02-3453-2356,http://place.map.kakao.com/2017883438,False,True
강남구,소음,키워드:북카페,북카페레벤,음식점 > 카페 > 테마카페 > 북카페,서울 강남구 학동로 116,127.023662004286,37.5115834447788,02-2278-6607,http://place.map.kakao.com/1455370465,False,True
강남구,소음,키워드:북카페,카페마당,음식점 > 카페 > 테마카페 > 북카페,서울 강남구 도산대로45길 7,127.035326360129,37.5227782031583,02-546-3643,http://place.map.kakao.com/21442160,False,True
강남구,소음,키워드:북카페,서울북카페 욕망의북카페,음식점 > 카페 > 테마카페 > 북카페,서울 강남구 강남대로102길 45,127.028260283629,37.5038455049071,010-3151-2608,http://place.map.kakao.com/472258447,False,True
강남구,소음,키워드:북카페,커피랑도서관 압구정점,음식점 > 카페 > 테마카페 > 북카페 > 커피랑도서관,서울 강남구 압구정로18길 8,127.024281419417,37.5242766544487,070-7786-1140,http://place.map.kakao.com/977417422,False,True
강남구,소음,키워드:북카페,애술린,음식점 > 카페 > 테마카페 > 북카페,서울 강남구 언주로165길 14,127.03191365331492,37.52600656504556,02-517-0316,http://place.map.kakao.com/1430647235,False,True
강남구,소음,키워드:북카페,스터디벅스 1호점,음식점 > 카페 > 테마카페 > 북카페,서울 강남구 삼성로58길 9,127.062035384591,37.4987247944949,,http://place.map.kakao.com/1888979778,False,True
강남구,소음,키워드:북카페,지호락재,음식점 > 카페 > 테마카페 > 북카페,서울 강남구 삼성로64길 35,127.0631894186374,37.50070729710741,,http://place.map.kakao.com/1344120092,False,True
강남구,소음,키워드:북카페,새움카페,음식점 > 카페 > 테마카페 > 북카페,서울 강남구 도곡로 447,127.059366502123,37.4987081457245,,http://place.map.kakao.com/1399774789,False,True
강남구,소음,키워드:북카페,자인북스,음식점 > 카페 > 테마카페 > 북카페,서울 강남구 테헤란로98길 28,127.06280753416596,37.50653970891229,,http://place.map.kakao.com/1025843528,False,True
강남구,소음,키워드:북카페,놀숲 강남역점,"가정,생활 > 여가시설 > 만화방 > 만화카페 > 놀숲",서울 강남구 강남대로98길 17,127.02796403633766,37.50098127819602,02-558-5846,http://place.map.kakao.com/798713718,False,True
강남구,소음,키워드:북카페,놀숲 신사가로수길점,"가정,생활 > 여가시설 > 만화방 > 만화카페 > 놀숲",서울 강남구 압구정로2길 60,127.0213620958056,37.51797200039662,02-515-1472,http://place.map.kakao.com/295419461,False,True
강남구,소음,키워드:북카페,놀숲 압구정역점,"가정,생활 > 여가시설 > 만화방 > 만화카페 > 놀숲",서울 강남구 압구정로28길 22-6,127.027023962926,37.5252833793513,02-544-6250,http://place.map.kakao.com/1208502985,False,True
강남구,소음,키워드:미술관,마이아트뮤지엄,"문화,예술 > 문화시설 > 미술관",서울 강남구 테헤란로 518,127.06057692858644,37.507587841577454,02-567-8878,http://place.map.kakao.com/1330284658,False,True
강남구,소음,키워드:미술관,K현대미술관,"문화,예술 > 문화시설 > 미술관",서울 강남구 선릉로 807,127.03913323759338,37.524349883168405,02-2138-0952,http://place.map.kakao.com/154429973,False,True
강남구,소음,키워드:미술관,송은,"문화,예술 > 문화시설 > 미술관",서울 강남구 도산대로 441,127.04412030294446,37.52416278927835,02-3448-0100,http://place.map.kakao.com/12964941,False,True
강남구,소음,키워드:미술관,페로탕,"문화,예술 > 문화시설 > 미술관",서울 강남구 도산대로45길 10,127.035792551411,37.523030343521,02-545-7978,http://place.map.kakao.com/1822604974,False,True
강남구,소음,키워드:미술관,화이트큐브 서울,"문화,예술 > 문화시설 > 미술관",서울 강남구 도산대로 317,127.036109117218,37.5226518260753,02-6438-9093,http://place.map.kakao.com/521048277,False,True
강남구,소음,키워드:미술관,포스코미술관,"문화,예술 > 문화시설 > 미술관",서울 강남구 테헤란로 440,127.05570225254664,37.506037809272286,02-3457-1665,http://place.map.kakao.com/8131882,False,True
강남구,소음,키워드:미술관,스페이스씨,"문화,예술 > 문화시설 > 미술관",서울 강남구 언주로 827,127.032756774322,37.524130447526,02-547-9177,http://place.map.kakao.com/8556673,False,True
강남구,소음,키워드:미술관,글로벌세아 아트스페이스,"문화,예술 > 문화시설 > 미술관",서울 강남구 영동대로 325,127.065495330842,37.5032892244032,02-6252-7777,http://place.map.kakao.com/394772479,False,True
강남구,소음,키워드:미술관,갤러리디아르테,"문화,예술 > 문화시설 > 미술관",서울 강남구 영동대로131길 14,127.055134996985,37.5205559525798,,http://place.map.kakao.com/378363156,False,True
강남구,소음,키워드:미술관,G갤러리,"문화,예술 > 문화시설 > 미술관",서울 강남구 삼성로 748,127.048905230896,37.5219624587482,02-790-4921,http://place.map.kakao.com/2002497159,False,True
강남구,소음,키워드:미술관,밀알미술관,"문화,예술 > 문화시설 > 미술관",서울 강남구 일원로 90,127.082697971255,37.4856979908472,02-3412-0061,http://place.map.kakao.com/9011937,False,True
강남구,소음,키워드:미술관,아트큐브투알투,"문화,예술 > 문화시설 > 미술관",서울 강남구 선릉로 563,127.044213082577,37.5088520015711,010-8407-5165,http://place.map.kakao.com/1699808402,False,True
강남구,소음,키워드:미술관,에스파스루이비통 서울,"문화,예술 > 문화시설 > 미술관",서울 강남구 압구정로 454,127.046224212305,37.5256144002178,02-3432-1854,http://place.map.kakao.com/397173731,False,True
강남구,소음,키워드:미술관,갤러리508,"문화,예술 > 문화시설 > 미술관",서울 강남구 도산대로67길 14,127.044707917497,37.5249842824061,,http://place.map.kakao.com/2049761556,False,True
강남구,소음,키워드:미술관,유민아트뮤지엄,"문화,예술 > 문화시설 > 미술관",서울 강남구 테헤란로108길 8,127.065673203537,37.5088122865747,,http://place.map.kakao.com/1488451763,False,True
강남구,소음,키워드:미술관,슈페리어갤러리,"문화,예술 > 문화시설 > 미술관",서울 강남구 테헤란로 528,127.061911972833,37.5081349603021,02-2192-3366,http://place.map.kakao.com/24917952,False,True
강남구,소음,키워드:미술관,갤러리그라프,"문화,예술 > 문화시설 > 미술관",서울 강남구 삼성로149길 10,127.04670933238806,37.52347883391018,02-566-0308,http://place.map.kakao.com/780187968,False,True
강남구,소음,키워드:미술관,이유진갤러리,"문화,예술 > 문화시설 > 미술관",서울 강남구 압구정로77길 17,127.047681735248,37.5262913743357,02-542-4964,http://place.map.kakao.com/15292358,False,True
강남구,소음,키워드:미술관,아르떼22,"문화,예술 > 문화시설 > 미술관",서울 강남구 도산대로56길 15-3,127.040801202946,37.5221205088114,010-3509-2524,http://place.map.kakao.com/24079499,False,True
강남구,소음,키워드:미술관,조은숙아트앤라이프스타일,"문화,예술 > 문화시설 > 미술관",서울 강남구 압구정로80길 37,127.043558196382,37.5243864465119,02-541-8484,http://place.map.kakao.com/13082852,False,True
강남구,소음,키워드:미술관,오페라갤러리,"문화,예술 > 문화시설 > 미술관",서울 강남구 언주로164길 24,127.03547467468536,37.52542530373396,02-3446-0070,http://place.map.kakao.com/16646603,False,True
강남구,소음,키워드:미술관,갤러리엘르,"문화,예술 > 문화시설 > 미술관",서울 강남구 봉은사로 224,127.03692537011574,37.507860696239725,02-790-2138,http://place.map.kakao.com/17809749,False,True
강남구,소음,키워드:미술관,아트부스 서울,"문화,예술 > 문화시설 > 미술관",서울 강남구 삼성로100길 21,127.05720389213,37.5100762960378,010-5088-1260,http://place.map.kakao.com/918602871,False,True
강남구,소음,키워드:미술관,오치균미술관 (휴업중),"문화,예술 > 문화시설 > 미술관",서울 강남구 논현로159길 34,127.025271880154,37.5227195143308,02-515-9411,http://place.map.kakao.com/1220846393,False,True
강남구,소음,키워드:미술관,갤러리브릭스,"문화,예술 > 문화시설 > 미술관",서울 강남구 논현로99길 14,127.034186446208,37.5037637490405,,http://place.map.kakao.com/991696282,False,True
강남구,소음,키워드:미술관,스페이스비이갤러리,"문화,예술 > 문화시설 > 미술관",서울 강남구 학동로26길 14,127.029480595505,37.5125047642335,02-540-0145,http://place.map.kakao.com/16065057,False,True
강남구,소음,키워드:미술관,나스컨템포러리,"문화,예술 > 문화시설 > 미술관",서울 강남구 논현로24길 21,127.044761500271,37.4821054097953,02-2138-0201,http://place.map.kakao.com/751594927,False,True
강남구,소음,키워드:미술관,비티갤러리,"문화,예술 > 문화시설 > 미술관",서울 강남구 봉은사로49길 13,127.04182090907858,37.51079724058004,02-549-0402,http://place.map.kakao.com/1663728426,False,True
강남구,소음,키워드:미술관,유중아트센터,"문화,예술 > 문화시설 > 미술관",서울 강남구 언주로 854,127.033859751733,37.5266304175736,,http://place.map.kakao.com/88897237,False,True
강남구,소음,키워드:미술관,문암 미술관,"문화,예술 > 문화시설 > 미술관",서울 강남구 도곡로18길 13,127.038350587465,37.4904419902085,,http://place.map.kakao.com/24204554,False,True
강남구,소음,키워드:박물관,호림아트센터,"문화,예술 > 문화시설 > 박물관",서울 강남구 도산대로 317,127.036045771369,37.5226590534459,02-541-3523,http://place.map.kakao.com/26436646,False,True
강남구,소음,키워드:박물관,호림박물관 신사분관,"문화,예술 > 문화시설 > 박물관",서울 강남구 도산대로 317,127.036041194408,37.5225509345279,02-541-3525,http://place.map.kakao.com/10987404,False,True
강남구,소음,키워드:박물관,경운박물관,"문화,예술 > 문화시설 > 박물관",서울 강남구 삼성로 29,127.066056241204,37.4878384500901,02-3463-1336,http://place.map.kakao.com/27158717,False,True
강남구,소음,키워드:박물관,국립관세박물관,"문화,예술 > 문화시설 > 박물관",서울 강남구 언주로 721,127.03453476229416,37.51845542521429,02-510-1083,http://place.map.kakao.com/12663808,False,True
강남구,소음,키워드:박물관,생각하는박물관 청담동교육실,"문화,예술 > 문화시설 > 박물관",서울 강남구 삼성로147길 34,127.04657757787534,37.5208074130572,02-723-7814,http://place.map.kakao.com/2141007997,False,True
강남구,소음,키워드:박물관,세계골프역사박물관,"문화,예술 > 문화시설 > 박물관",서울 강남구 테헤란로 528,127.06192331427476,37.50817279655632,02-2192-3366,http://place.map.kakao.com/24857010,False,True
강남구,소음,키워드:박물관,코리아나,"문화,예술 > 문화시설 > 박물관",서울 강남구 언주로 827,127.03281104837288,37.52407006529969,,http://place.map.kakao.com/321371832,False,True
강남구,소음,키워드:박물관,소품박물관,"문화,예술 > 문화시설 > 박물관",서울 강남구 삼성로 212,127.063955003556,37.4953576108274,02-555-0088,http://place.map.kakao.com/16678341,False,True
강남구,소음,키워드:박물관,수도박물관,"문화,예술 > 문화시설 > 박물관",,127.04279245119189,37.53845946503355,02-3146-5921,http://place.map.kakao.com/10376369,False,True
강남구,소음,키워드:박물관,뚝도아리수정수센터 수도박물관,"문화,예술 > 문화시설 > 박물관",,127.042828672353,37.5384837789139,,http://place.map.kakao.com/683068079,False,True
강남구,소음,키워드:감성카페,정월,음식점 > 카페,서울 강남구 강남대로102길 46,127.028626642226,37.5036607105687,02-6013-0926,http://place.map.kakao.com/1106428073,False,True
강남구,소음,키워드:감성카페,프라텔리,음식점 > 카페 > 커피전문점,서울 강남구 봉은사로4길 31,127.026916350165,37.5028429995628,010-5025-0261,http://place.map.kakao.com/405367531,False,True
강남구,소음,키워드:감성카페,카페알케미,음식점 > 카페,서울 강남구 양재대로53길 7,127.08724637322018,37.49125213460847,070-7543-1385,http://place.map.kakao.com/1438661188,False,True
강남구,소음,키워드:감성카페,인터랙트,음식점 > 카페,서울 강남구 강남대로118길 16,127.024890915971,37.5064835054804,02-547-7290,http://place.map.kakao.com/332630576,False,True
강남구,소음,키워드:감성카페,이치서울,음식점 > 카페,서울 강남구 강남대로158길 21,127.020528781432,37.5192713948835,,http://place.map.kakao.com/1733612467,False,True
강남구,소음,키워드:감성카페,오더에스프레소,음식점 > 카페,서울 강남구 봉은사로82길 27,127.05547780328538,37.51145655702408,010-6577-2531,http://place.map.kakao.com/1131738214,False,True
강남구,소음,키워드:감성카페,소르비,음식점 > 카페,서울 강남구 압구정로2길 11,127.019728342316,37.5209473969423,02-540-7798,http://place.map.kakao.com/1528013748,False,True
강남구,소음,키워드:감성카페,킷사텐 역삼점,음식점 > 카페 > 커피전문점,서울 강남구 언주로85길 23-10,127.041482496126,37.5001682012626,,http://place.map.kakao.com/458197281,False,True
강남구,소음,키워드:감성카페,지유가오카핫쵸메 7호점,음식점 > 카페 > 테마카페 > 디저트카페,서울 강남구 강남대로118길 59,127.027813757172,37.5074343147479,1600-1510,http://place.map.kakao.com/20230933,False,True
강남구,소음,키워드:감성카페,텟어텟 선릉,음식점 > 카페,서울 강남구 선릉로86길 10-5,127.050992958324,37.5029125464918,02-6203-1500,http://place.map.kakao.com/622586821,False,True
강남구,소음,키워드:감성카페,크레스타운 신사점,음식점 > 카페,서울 강남구 논현로163길 10,127.02750094006468,37.5241335902824,,http://place.map.kakao.com/505585200,False,True
강남구,소음,키워드:감성카페,세이레스커피,음식점 > 카페,서울 강남구 봉은사로68길 11,127.050355039346,37.5112290958693,0507-1489-7480,http://place.map.kakao.com/80948506,False,True
강남구,소음,키워드:감성카페,써트커피,음식점 > 카페,서울 강남구 선릉로100길 26,127.04932736827426,37.50678307148603,070-7808-3981,http://place.map.kakao.com/1429820828,False,True
강남구,소음,키워드:감성카페,카페드나탈리 역삼점,음식점 > 카페,서울 강남구 테헤란로20길 16,127.034351477634,37.4986351755817,02-2051-5788,http://place.map.kakao.com/1734956714,False,True
강남구,소음,키워드:감성카페,가배도 코엑스점,음식점 > 카페,서울 강남구 영동대로 513,127.05974807067184,37.51064266932738,02-6002-3542,http://place.map.kakao.com/114152703,False,True
강남구,소음,키워드:감성카페,에이설,음식점 > 카페,서울 강남구 삼성로58길 33,127.063869003938,37.4992743321293,,http://place.map.kakao.com/857760341,False,True
강남구,소음,키워드:감성카페,더스퀘어,음식점 > 카페 > 테마카페 > 갤러리카페,서울 강남구 학동로21길 13,127.02768613783437,37.51405852948212,070-8823-7495,http://place.map.kakao.com/1630603393,False,True
강남구,소음,키워드:감성카페,카페 리퍼크,음식점 > 카페,서울 강남구 강남대로 382,127.028628640989,37.4970473257339,0507-1366-8208,http://place.map.kakao.com/1462432484,False,True
강남구,소음,키워드:감성카페,파라노이드 강남뱅뱅 카페,음식점 > 카페,서울 강남구 강남대로62길 3,127.0318668380734,37.49040156963425,02-6953-7228,http://place.map.kakao.com/1349460427,False,True
강남구,소음,키워드:감성카페,잇테이블,음식점 > 카페,서울 강남구 역삼로14길 8,127.035254027994,37.4940613999847,02-552-6662,http://place.map.kakao.com/23492052,False,True
강남구,소음,키워드:감성카페,메가라운지,음식점 > 카페,서울 강남구 선릉로127길 11,127.040897090501,37.5154134078558,070-4155-0646,http://place.map.kakao.com/802933416,False,True
강남구,소음,키워드:감성카페,베이커스트 브라운,음식점 > 카페,서울 강남구 강남대로102길 21,127.027210270044,37.5025005500638,,http://place.map.kakao.com/270253599,False,True
강남구,소음,키워드:감성카페,오로스트커피,음식점 > 카페,서울 강남구 강남대로62길 21,127.033271384256,37.4907462683194,,http://place.map.kakao.com/717033761,False,True
강남구,소음,키워드:감성카페,에이밤 카페 선릉점,음식점 > 카페 > 커피전문점,서울 강남구 선릉로116길 6,127.04366096216108,37.512430095537454,010-9739-8594,http://place.map.kakao.com/1712352423,False,True
강남구,소음,키워드:감성카페,빌리엔젤 압구정역점,음식점 > 카페 > 테마카페 > 디저트카페,서울 강남구 논현로164길 26,127.0302834069001,37.52306071666289,070-4126-1400,http://place.map.kakao.com/399461072,False,True
강남구,소음,키워드:감성카페,커피효과,음식점 > 카페,서울 강남구 역삼로20길 12,127.037642490143,37.494457106157,0503-7152-9646,http://place.map.kakao.com/1078747027,False,True
강남구,소음,키워드:감성카페,오히커피,음식점 > 카페,서울 강남구 도곡로25길 31,127.040627983145,37.4947300232639,02-558-8172,http://place.map.kakao.com/2111215404,False,True
강남구,소음,키워드:감성카페,카페인더무드 대치점,음식점 > 카페,서울 강남구 삼성로81길 25,127.0556430763,37.5040222884274,070-4480-2442,http://place.map.kakao.com/505580948,False,True
강남구,소음,키워드:감성카페,다크그림,음식점 > 카페 > 커피전문점,서울 강남구 강남대로112길 12,127.02544695607604,37.50527874304155,0502-5551-6252,http://place.map.kakao.com/95240648,False,True
강남구,소음,키워드:감성카페,리머커피,음식점 > 카페 > 커피전문점,서울 강남구 언주로136길 5,127.03601041457074,37.51735125543234,,http://place.map.kakao.com/2005311293,False,True
강남구,소음,키워드:힐링카페,쉼스토리,음식점 > 카페 > 테마카페,서울 강남구 역삼로3길 17,127.03099334872962,37.49454553431844,070-7778-6441,http://place.map.kakao.com/27464586,False,True
강남구,소음,키워드:힐링카페,플로렛플라워카페,음식점 > 카페 > 테마카페,서울 강남구 양재천로 185,127.046034803055,37.4824599180073,02-575-0725,http://place.map.kakao.com/1329992832,False,True
강남구,소음,키워드:힐링카페,히히냥냥,음식점 > 카페 > 테마카페 > 고양이카페,서울 강남구 강남대로102길 14,127.027042673467,37.5018951126763,02-552-2288,http://place.map.kakao.com/1385440957,False,True
강남구,소음,키워드:힐링카페,어반플랜트 한남대교점,음식점 > 카페,서울 강남구 강남대로 708,127.015928210053,37.5244330487899,,http://place.map.kakao.com/2098534027,False,True
강남구,소음,키워드:힐링카페,나비잠안마의자 역삼점,음식점 > 카페 > 테마카페,서울 강남구 테헤란로21길 5,127.03433091912,37.5006624453597,010-4993-6983,http://place.map.kakao.com/1158180269,False,True
강남구,소음,키워드:힐링카페,캠핑고양이 선릉점,음식점 > 카페 > 테마카페 > 고양이카페,서울 강남구 선릉로 420,127.05027000635,37.5024929877432,02-563-5502,http://place.map.kakao.com/1131100092,False,True
강남구,소음,키워드:힐링카페,타이티 플래그십스토어,음식점 > 카페,서울 강남구 선릉로18길 4,127.05955269917608,37.48396486917951,02-3463-7542,http://place.map.kakao.com/1819407214,False,True
강남구,소음,키워드:힐링카페,감탄커피,음식점 > 카페,서울 강남구 테헤란로 522,127.06144583452198,37.50794148766756,,http://place.map.kakao.com/119036758,False,True
강남구,소음,키워드:힐링카페,세라젬웰카페 서울청담직영점,음식점 > 카페 > 테마카페,서울 강남구 삼성로 726,127.049668994409,37.5205349516113,02-6953-4325,http://place.map.kakao.com/1339035215,False,True
강남구,소음,키워드:힐링카페,세라젬웰카페 서울대치직영점,음식점 > 카페 > 테마카페,서울 강남구 선릉로 323,127.05165822383763,37.49838380164143,02-6951-0325,http://place.map.kakao.com/1435985834,False,True
강남구,소음,키워드:힐링카페,테이크원커피 SG아트타워,음식점 > 카페,서울 강남구 봉은사로18길 71,127.02792257379,37.5020048306787,,http://place.map.kakao.com/545774780,False,True
강남구,소음,키워드:힐링카페,카페601,음식점 > 카페,서울 강남구 선릉로 309,127.052159497863,37.4971861439105,,http://place.map.kakao.com/70861934,False,True
강남구,소음,키워드:힐링카페,자연 그리고 옹기랑,음식점 > 카페,서울 강남구 삼성로104길 21,127.056422096952,37.5112587898118,,http://place.map.kakao.com/1589298683,False,True
강남구,소음,키워드:힐링카페,칸나빈카페,음식점 > 카페,서울 강남구 선릉로90길 10,127.050033472338,37.5039346970344,,http://place.map.kakao.com/2108059784,False,True
강남구,소음,키워드:힐링카페,그래잇빌리 라운지카페 압구정,음식점 > 카페 > 커피전문점,서울 강남구 압구정로46길 5-10,127.037491861389,37.5279150501412,02-541-4440,http://place.map.kakao.com/711111216,False,True
강남구,소음,키워드:힐링카페,야카모즈,음식점 > 카페,서울 강남구 논현로151길 32,127.025528823958,37.5198470619935,,http://place.map.kakao.com/21554828,False,True
강남구,소음,키워드:힐링카페,아리스타커피 강남점,음식점 > 카페 > 커피전문점 > 아리스타커피,서울 강남구 테헤란로4길 6,127.02929723965,37.497726520706,02-3288-8886,http://place.map.kakao.com/703168678,False,True
강남구,소음,키워드:힐링카페,알베르,음식점 > 카페,서울 강남구 강남대로102길 34,127.02810278517197,37.50305626160175,02-566-6181,http://place.map.kakao.com/22837049,False,True
강동구,소음,키워드:도서관,강동숲속도서관,"교육,학문 > 학습시설 > 도서관 > 국공립도서관",서울 강동구 구천면로 587,127.16376725035852,37.55121811692662,02-428-1711,http://place.map.kakao.com/737989211,False,True
강동구,소음,키워드:도서관,강동중앙도서관,"교육,학문 > 학습시설 > 도서관",서울 강동구 양재대로84길 63,127.13696545247976,37.52435019970898,02-470-0423,http://place.map.kakao.com/1285136648,False,True
강동구,소음,키워드:도서관,서울특별시교육청 강동도서관,"교육,학문 > 학습시설 > 도서관",서울 강동구 양재대로116길 57,127.143779340133,37.5386472872747,02-2225-9800,http://place.map.kakao.com/8155106,False,True
강동구,소음,키워드:도서관,강동구립 천호도서관,"교육,학문 > 학습시설 > 도서관 > 국공립도서관",서울 강동구 성안로31마길 1,127.134106523559,37.5406516788332,02-488-7223,http://place.map.kakao.com/1424212883,False,True
